code_module,code_presentation,id_student,week_-4_homepage,week_-4_resource,week_-4_subpage,week_-4_oucontent,week_-4_url,week_-4_glossary,week_-3_homepage,week_-3_oucontent,week_-3_resource,week_-3_subpage,week_-3_url,week_-3_externalquiz,week_-3_glossary,week_-3_forumng,week_-3_oucollaborate,week_-3_ouwiki,week_-2_forumng,week_-2_homepage,week_-2_subpage,week_-2_url,week_-2_externalquiz,week_-2_oucontent,week_-2_oucollaborate,week_-2_resource,week_-2_ouwiki,week_-2_glossary,week_-1_forumng,week_-1_homepage,week_-1_oucollaborate,week_-1_oucontent,week_-1_subpage,week_-1_url,week_-1_resource,week_-1_externalquiz,week_-1_ouwiki,week_-1_glossary,week_0_externalquiz,week_0_forumng,week_0_homepage,week_0_oucollaborate,week_0_oucontent,week_0_ouwiki,week_0_resource,week_0_subpage,week_0_url,week_0_glossary,week_1_forumng,week_1_homepage,week_1_oucollaborate,week_1_oucontent,week_1_resource,week_1_subpage,week_1_url,week_1_externalquiz,week_1_ouwiki,week_1_glossary,week_2_homepage,week_2_oucontent,week_2_url,week_2_forumng,week_2_resource,week_2_subpage,week_2_externalquiz,week_2_ouwiki,week_2_oucollaborate,week_2_glossary,week_3_externalquiz,week_3_homepage,week_3_oucontent,week_3_resource,week_3_subpage,week_3_url,week_3_forumng,week_3_ouwiki,week_3_glossary,week_3_oucollaborate,week_4_externalquiz,week_4_homepage,week_4_oucontent,week_4_resource,week_4_subpage,week_4_url,week_4_forumng,week_4_ouwiki,week_4_glossary,week_4_oucollaborate,week_5_homepage,week_5_oucollaborate,week_5_oucontent,week_5_resource,week_5_subpage,week_5_url,week_5_forumng,week_5_ouwiki,week_5_externalquiz,week_5_glossary,week_6_forumng,week_6_homepage,week_6_oucollaborate,week_6_oucontent,week_6_ouwiki,week_6_subpage,week_6_resource,week_6_url,week_6_externalquiz,week_6_glossary,week_7_homepage,week_7_oucontent,week_7_resource,week_7_subpage,week_7_forumng,week_7_oucollaborate,week_7_url,week_7_ouwiki,week_7_externalquiz,week_7_glossary,week_8_homepage,week_8_subpage,week_8_forumng,week_8_oucontent,week_8_ouwiki,week_8_resource,week_8_url,week_8_externalquiz,week_8_glossary,week_8_oucollaborate,week_9_homepage,week_9_forumng,week_9_oucontent,week_9_url,week_9_externalquiz,week_9_subpage,week_9_resource,week_9_oucollaborate,week_9_glossary,week_9_ouwiki,week_10_externalquiz,week_10_homepage,week_10_oucontent,week_10_resource,week_10_subpage,week_10_url,week_10_forumng,week_10_oucollaborate,week_10_glossary,week_10_ouwiki,week_11_homepage,week_11_resource,week_11_subpage,week_11_forumng,week_11_oucontent,week_11_url,week_11_externalquiz,week_11_oucollaborate,week_11_ouwiki,week_11_glossary,week_12_externalquiz,week_12_homepage,week_12_oucontent,week_12_resource,week_12_subpage,week_12_url,week_12_forumng,week_12_oucollaborate,week_12_glossary,week_12_ouwiki,week_13_forumng,week_13_homepage,week_13_resource,week_13_subpage,week_13_url,week_13_oucontent,week_13_externalquiz,week_13_oucollaborate,week_13_ouwiki,week_13_glossary,week_14_homepage,week_14_oucontent,week_14_resource,week_14_forumng,week_14_subpage,week_14_url,week_14_externalquiz,week_14_oucollaborate,week_14_ouwiki,week_14_glossary,week_15_homepage,week_15_resource,week_15_subpage,week_15_forumng,week_15_oucontent,week_15_url,week_15_ouwiki,week_15_oucollaborate,week_15_externalquiz,week_15_glossary,week_16_homepage,week_16_subpage,week_16_url,week_16_forumng,week_16_oucollaborate,week_16_resource,week_16_oucontent,week_16_externalquiz,week_16_ouwiki,week_16_glossary,week_17_homepage,week_17_forumng,week_17_subpage,week_17_url,week_17_oucontent,week_17_resource,week_17_ouwiki,week_17_externalquiz,week_17_oucollaborate,week_17_glossary,week_18_homepage,week_18_oucontent,week_18_resource,week_18_subpage,week_18_forumng,week_18_glossary,week_18_ouwiki,week_18_url,week_18_externalquiz,week_18_oucollaborate,week_19_forumng,week_19_homepage,week_19_subpage,week_19_glossary,week_19_oucontent,week_19_ouwiki,week_19_resource,week_19_url,week_19_externalquiz,week_19_oucollaborate,week_20_homepage,week_20_oucontent,week_20_resource,week_20_forumng,week_20_ouwiki,week_20_subpage,week_20_url,week_20_externalquiz,week_20_glossary,week_20_oucollaborate,week_21_homepage,week_21_forumng,week_21_ouwiki,week_21_resource,week_21_subpage,week_21_externalquiz,week_21_oucontent,week_21_url,week_21_glossary,week_21_oucollaborate,week_22_forumng,week_22_homepage,week_22_ouwiki,week_22_resource,week_22_subpage,week_22_url,week_22_oucontent,week_22_oucollaborate,week_22_externalquiz,week_22_glossary,week_23_forumng,week_23_homepage,week_23_resource,week_23_subpage,week_23_ouwiki,week_23_oucontent,week_23_url,week_23_externalquiz,week_23_oucollaborate,week_23_glossary,week_24_homepage,week_24_oucontent,week_24_subpage,week_24_forumng,week_24_externalquiz,week_24_resource,week_24_url,week_24_ouwiki,week_24_glossary,week_24_oucollaborate,week_25_homepage,week_25_oucontent,week_25_subpage,week_25_url,week_25_forumng,week_25_resource,week_25_glossary,week_25_ouwiki,week_25_oucollaborate,week_25_externalquiz,week_26_homepage,week_26_forumng,week_26_resource,week_26_subpage,week_26_url,week_26_externalquiz,week_26_oucontent,week_26_ouwiki,week_26_glossary,week_26_oucollaborate,week_27_homepage,week_27_resource,week_27_subpage,week_27_oucontent,week_27_forumng,week_27_url,week_27_externalquiz,week_27_ouwiki,week_27_oucollaborate,week_27_glossary,week_28_homepage,week_28_oucontent,week_28_resource,week_28_subpage,week_28_forumng,week_28_url,week_28_oucollaborate,week_28_externalquiz,week_28_ouwiki,week_28_glossary,week_29_homepage,week_29_resource,week_29_subpage,week_29_url,week_29_oucontent,week_29_forumng,week_29_externalquiz,week_29_oucollaborate,week_29_ouwiki,week_29_glossary,week_30_homepage,week_30_resource,week_30_subpage,week_30_forumng,week_30_externalquiz,week_30_oucollaborate,week_30_url,week_30_oucontent,week_30_glossary,week_30_ouwiki,week_31_homepage,week_31_resource,week_31_subpage,week_31_externalquiz,week_31_forumng,week_31_url,week_31_oucollaborate,week_31_oucontent,week_31_glossary,week_31_ouwiki,week_32_externalquiz,week_32_forumng,week_32_homepage,week_32_resource,week_32_subpage,week_32_oucollaborate,week_32_url,week_32_glossary,week_32_oucontent,week_32_ouwiki,week_33_externalquiz,week_33_homepage,week_33_subpage,week_33_forumng,week_33_oucontent,week_33_resource,week_33_oucollaborate,week_33_url,week_33_ouwiki,week_33_glossary,week_34_homepage,week_34_oucollaborate,week_34_resource,week_34_subpage,week_34_forumng,week_34_url,week_34_externalquiz,week_34_oucontent,week_34_ouwiki,week_34_glossary,week_35_forumng,week_35_homepage,week_35_url,week_35_resource,week_35_subpage,week_35_oucontent,week_35_externalquiz,week_35_oucollaborate,week_35_glossary,week_36_homepage,week_36_forumng,week_36_subpage,week_36_url,week_36_externalquiz,week_36_resource,week_36_oucontent,week_36_oucollaborate,week_36_ouwiki,week_36_glossary,week_37_homepage,week_37_resource,week_37_subpage,week_37_forumng,week_37_url,week_37_externalquiz,week_37_oucontent,week_37_ouwiki,week_37_oucollaborate
DDD,2014J,100561,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,2,0,0,0,0,0,1,0,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,2,1,57,2,4,0,0,1,0,0,8,4,0,0,0,0,0,0,0,0,5,3,2,1,0,9,0,0,0,17,0,1,1,19,6,31,0,0,0,0,10,0,7,0,5,0,3,2,0,6,0,0,1,49,0,0,0,1,0,8,0,39,5,0,1,0,0,0,0,4,0,8,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,6,3,3,1,0,0,0,0,0,0,11,1,4,18,16,2,3,1,0,0,7,3,2,6,4,1,0,1,0,0,4,3,0,7,2,15,2,0,0,0,10,9,4,0,3,1,0,2,0,0,9,2,7,15,5,0,0,3,0,0,8,2,0,0,4,0,0,0,0,0,11,6,2,0,0,18,2,0,0,0,6,8,0,3,3,0,17,0,0,0,4,6,0,0,2,2,1,0,0,0,0,7,5,7,0,0,5,1,2,0,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,3,3,6,3,1,0,0,0,0,0,7,1,2,11,0,0,0,0,0,0,7,1,1,7,0,0,0,2,0,0,3,0,1,1,0,4,0,4,0,0,2,1,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,12,7,4,4,20,0,0,0,0,0,5,2,7,0,0,0,0,0,0,0,15,0,1,8,48,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,104772,16,1,1,138,1,0,11,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,1,0,0,0,0,0,0,0,7,0,0,0,5,5,0,0,2,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,2,7,0,2,1,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,13,8,1,8,0,0,2,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,106553,10,2,3,4,1,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,6,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,3,0,0,0,0,0,11,7,0,1,0,0,0,0,0,2,9,5,2,10,0,0,0,0,0,7,0,0,0,7,2,0,0,0,0,0,10,0,3,0,5,2,2,0,0,7,3,1,0,0,0,0,0,0,0,11,4,0,4,0,1,2,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,0,28,2,0,0,0,0,7,0,0,0,0,2,22,0,0,0,3,0,3,0,3,1,0,1,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,5,0,0,17,4,0,0,0,7,0,0,2,7,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,6,2,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,0,5,0,3,2,1,0,12,0,0,0,7,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,110524,1,0,0,0,0,0,5,8,1,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,10,9,0,1,14,0,9,0,0,0,1,22,7,0,18,0,6,12,0,0,0,15,3,3,6,9,0,0,0,0,4,0,0,19,0,0,0,0,0,0,0,5,3,0,4,0,12,0,0,0,0,7,0,1,4,0,10,0,0,1,6,0,0,2,13,2,0,0,0,0,0,5,0,4,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,29,0,0,5,0,0,0,2,2,0,3,0,0,6,3,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,8,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,1,1,0,0,0,0,6,0,0,16,9,3,0,0,0,1,4,2,6,0,0,0,0,0,0,0,3,8,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,5,13,0,0,1,0,0,1,6,12,0,1,0,2,3,0,2,6,0,3,0,0,21,3,0,0,0,3,0,0,0,3,0,2,0,0,0,0,7,0,3,13,2,2,6,0,0,1,4,0,10,0,0,4,0,0,0,2,6,8,0,0,2,4,0,0,0,4,1,6,0,28,0,0,0,0,0,4,0,1,3,1,0,2,0,0,2,2,0,4,1,0,0,0,0,0,0,3,0,10,23,15,11,3,0,0,0,5,1,26,3,1,0,0,0,0,0,4,1,10,0,0,3,1,0,0,0,2,0,15,0,0,1,0,0,0,0,0,9,5,0,3,0,1,0,0,0,0,9,19,0,0,2,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,111926,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,1,0,1,0,0,7,14,0,1,1,1,0,0,0,0,1,53,30,3,7,0,4,4,1,0,54,31,3,3,3,4,0,0,0,3,22,20,1,9,3,1,0,0,0,32,0,27,2,1,2,0,29,0,0,0,0,5,0,0,0,0,5,0,0,3,5,0,8,0,0,0,1,0,0,0,1,2,0,5,0,2,1,0,0,0,8,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,6,0,0,35,1,2,4,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,123183,26,15,15,4,1,1,17,0,6,12,2,0,101,0,0,0,1,12,12,3,0,0,0,2,0,34,4,10,0,1,29,3,7,0,0,4,1,26,17,0,15,0,1,5,1,6,33,28,0,3,12,20,0,0,0,37,12,0,4,9,4,13,0,0,0,25,0,27,2,3,10,1,27,0,14,0,2,18,0,0,3,0,26,0,40,0,16,0,0,0,1,0,25,0,0,20,25,21,0,6,0,8,4,0,0,10,17,0,0,7,26,0,0,0,0,22,20,2,42,0,0,1,0,0,25,0,33,18,15,3,2,20,12,0,41,0,0,5,0,0,0,0,5,0,7,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,2,16,0,26,13,0,0,0,0,0,1,0,0,18,0,0,35,0,0,0,0,0,90,9,12,11,20,1,1,0,0,0,15,20,10,4,10,0,5,11,1,0,106,16,20,6,1,0,2,0,0,0,37,11,0,2,0,9,26,0,0,0,0,22,12,6,0,0,0,11,0,0,1,14,0,3,9,0,16,2,0,10,0,12,10,0,3,21,0,4,5,24,0,0,5,0,0,0,0,0,0,0,15,9,21,1,21,0,8,11,0,2,48,9,0,7,0,2,0,2,0,36,0,2,0,2,0,4,1,2,0,0,0,14,0,3,8,4,0,3,0,94,0,12,0,1,0,7,0,0,0,0,10,15,1,1,3,3,0,0,0,0,69,17,12,13,5,2,2,0,6,0,47,14,9,13,4,0,0,4,5,36,0,6,14,8,1,0,0,0,2,22,0,10,18,19,2,27,2,2,0,0,0,2,17,19,11,0,5,2,1,0,26,15,0,0,3,5,0,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DDD,2014J,123957,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,4,8,24,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,131152,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,5,0,0,0,0,0,0,0,32,17,0,2,3,0,1,0,0,0,1,39,12,0,4,0,0,4,0,0,0,2,0,0,1,1,0,0,0,0,10,14,1,11,0,1,1,0,0,0,0,4,5,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,2,4,1,16,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,4,1,10,0,1,0,0,16,0,6,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,132157,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,17,7,0,2,1,5,0,1,0,0,12,17,0,11,0,3,0,0,0,1,0,7,0,0,2,0,13,0,0,0,1,5,2,0,1,0,6,0,0,0,9,0,15,3,3,0,4,0,0,0,4,5,0,0,0,0,0,0,0,0,5,9,1,0,8,0,0,0,0,0,16,4,16,15,0,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,3,5,0,0,0,4,0,0,0,0,4,5,0,3,2,0,0,0,0,0,11,2,6,20,31,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,9,57,3,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,7,0,0,0,7,1,1,28,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,0,0,2,2,2,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,7,8,9,0,3,0,0,0,0,21,1,17,31,16,3,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0
DDD,2014J,133365,6,4,4,41,2,0,1,0,1,0,0,0,3,0,0,0,17,18,16,7,0,2,1,8,0,0,22,18,2,3,11,5,3,0,0,0,3,12,18,3,10,0,11,46,6,17,19,32,3,16,5,22,5,2,0,14,18,0,5,29,3,18,2,0,0,0,1,34,11,15,22,3,54,0,0,2,1,27,9,8,25,7,31,0,0,0,24,2,12,4,15,1,64,0,1,0,0,4,0,9,0,1,2,0,0,0,20,8,10,16,37,3,0,0,1,0,14,6,30,1,0,4,1,0,0,0,15,3,8,4,1,7,1,0,0,0,2,2,0,0,2,0,0,0,0,0,11,2,9,20,4,1,0,0,0,0,0,1,0,1,4,0,5,0,0,0,9,3,1,3,1,0,0,0,0,0,15,0,5,18,15,1,1,0,0,0,13,6,5,17,13,2,0,0,1,0,13,9,1,23,0,3,0,1,0,0,9,0,7,3,9,1,0,1,0,0,21,11,18,13,15,0,0,4,0,3,29,12,7,0,0,0,2,2,0,16,13,0,8,36,0,13,2,0,0,1,13,21,0,0,3,0,14,1,0,0,15,19,0,1,11,6,2,1,0,0,19,14,3,23,0,15,5,1,0,0,5,0,6,9,0,0,2,0,0,12,10,1,1,2,10,0,0,0,3,0,20,6,1,13,2,1,20,0,0,3,1,0,0,0,0,0,0,0,0,0,6,0,2,3,24,0,0,0,0,0,8,0,6,2,0,15,0,4,0,0,3,0,2,0,0,2,1,0,0,0,12,0,5,0,34,3,3,0,0,0,0,11,1,0,2,0,1,0,0,0,1,3,7,0,0,0,4,0,0,0,2,0,4,10,7,0,2,0,0,0,1,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DDD,2014J,134920,6,8,18,6,1,1,0,0,0,0,0,0,0,0,0,0,5,9,6,0,0,6,1,2,0,0,0,3,1,3,2,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,3,0,18,2,3,1,0,0,0,1,3,4,0,1,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,3,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,3,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,136793,5,46,23,4,2,0,2,1,6,2,1,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,45,16,1,91,9,2,3,0,0,0,1,26,21,3,3,0,0,9,0,1,11,12,1,1,1,3,0,0,0,0,4,7,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,6,2,0,0,3,0,0,0,2,0,2,0,0,0,8,0,0,0,12,4,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,4,4,12,0,1,2,2,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,7,0,0,0,0,19,4,3,0,5,0,5,1,2,0,8,11,16,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,1,4,0,0,0,0,0,1,4,2,5,1,30,2,0,0,0,0,2,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,8,0,2,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
